type,time,author,message,latitude,longitude, location,tag,keyword
mbdata,17:32:00,gardener4958,"['rt', '@abilapost', '#apd', 'has', 'closed', 'parla', 'st', 'from', 'egeou', 'st', 'north', 'to', 'alm', 'st', 'due', 'to', 'size', 'of', 'pok', 'rally', '#abilapost']",,,,chatter,has
mbdata,17:32:00,POK,"['musician', 'bert', 'hanns', 'of', 'viktor-e', 'introduces', 'tha', 'band', 'and', 'talks', 'about', 'their', 'song', '""""river', 'soldiers""""""""']",,,,others,about
mbdata,17:32:00,ReggieWassali,"['viktor-e!', 'viktor-e!', 'every', 'great', 'cause', 'needs', 'great', 'music', '#pokrally']",,,,others,great
mbdata,17:32:00,MindOfKronos,"['then', 'why', 'did', 'you', 'book', 'victor?', '#pokrally']",,,,others,you
ccdata,17:32:00,,"['alarm-secure', 'no', 'crime']",,,3234 N. Avionos St,others,no
mbdata,17:32:04,vetsRock,"['rt', '@friendsofkronos', '#apd', 'has', 'closed', 'surrounding', 'streets', 'of', 'pok', 'rally', 'is', 'it', 'crackdown', 'time?', 'hope', 'so']",,,,chatter,has
mbdata,17:32:05,superhero447,"[""how's"", 'your', 'credit', 'rating?', 'need', 'a', 'boost?', 'fixit.kronos/creditratings', '#abila', '#badcredit']",,,,advertisement,your
mbdata,17:32:05,KronosQuoth,"['if', 'you', 'can', 'dream', 'it,', 'you', 'can', 'achieve', 'it.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,17:32:30,KronosQuoth,"['nothing', 'is', 'impossible,', 'the', 'word', 'itself', 'says,', 'im', 'possible!', '', '#kronosstar', '#pokrally']",,,,unrelated,im
mbdata,17:32:55,Viktor-E,"['erik', 'gastov', 'and', 'lero', 'robeson', 'went', 'to', 'the', 'same', 'abila', 'secondary', 'school', '-', 'but', ""didn't"", 'meet', 'until', 'after', ""they'd"", 'graduated!']",,,,others,abila
mbdata,17:32:55,ourcountryourrights,"['river', 'soldiers', '-', 'who', 'says', 'we', 'have', 'to', 'stand', 'by', 'and', 'watch', 'as', 'they', 'pollute', 'our', 'country?', '#pok']",,,,others,we
mbdata,17:32:55,FriendsOfKronos,"['boycott', 'viktor-e!', 'boycott', 'viktor-e!', 'terrorist', 'supporters', 'are', 'terrorists', '#pok']",,,,others,terrorists
mbdata,17:32:55,Officia1AbilaPost,"['elian', 'discovered', 'alive,', 'living', 'in', 'tethys.', 'smad.co.kronos/xx3942']",,,,advertisement,living
mbdata,17:33:00,worldWatcher,"['rt', '@abilapost', '#apd', 'has', 'closed', 'parla', 'st', 'from', 'egeou', 'st', 'north', 'to', 'alm', 'st', 'due', 'to', 'size', 'of', 'pok', 'rally', '#abilapost']",,,,chatter,has
mbdata,17:33:00,POK,"[""viktor-e's"", 'song', ""'river"", ""soldiers'"", 'was', 'inspired', 'by', 'the', 'work', 'pok', 'did', 'for', 'the', 'town', 'of', 'elodis']",,,,others,pok
mbdata,17:33:00,truccotrucco,"['#rememberjuliana', '#rememberelian', '#vivasylvia']",36.052,24.852,,report,
mbdata,17:33:01,KronosQuoth,"['if', 'you', 'want', 'your', 'children', 'to', 'turn', 'out', 'well,', 'spend', 'twice', 'as', 'much', 'time', 'with', 'them,', 'and', 'half', 'as', 'much', 'money.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,17:33:21,KronosQuoth,"['it', 'is', 'better', 'to', 'fail', 'in', 'originality', 'than', 'to', 'succeed', 'in', 'imitation.', '', '#pokrally', '#hi']",,,,unrelated,than
mbdata,17:33:21,KronosQuoth,"['thinking', 'should', 'become', 'your', 'capital', 'asset,', 'no', 'matter', 'whatever', 'ups', 'and', 'downs', 'you', 'come', 'across', 'in', 'your', 'life.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,17:33:44,KronosQuoth,"['good', 'things', 'come', 'to', 'people', 'who', 'wait,', 'but', 'better', 'things', 'come', 'to', 'those', 'who', 'go', 'out', 'and', 'get', 'them.', '', '#pokrally', '#hi']",,,,unrelated,people
mbdata,17:33:45,blueSunshine,"['rt', '@centralbulletin', 'police', 'have', 'closed', 'streets', 'surrounding', 'pok', 'rally', 'in', 'abila', '#abila', '#centralbulletin']",,,,chatter,police
mbdata,17:33:45,gardener4958,"['rt', '@centralbulletin', 'police', 'have', 'closed', 'streets', 'surrounding', 'pok', 'rally', 'in', 'abila', '#abila', '#centralbulletin']",,,,chatter,police
mbdata,17:34:00,POK,"['the', 'audience', 'is', 'cheering', 'at', 'the', 'refrain', 'of', 'river', 'soldiers']",,,,others,river
mbdata,17:34:00,maha_Homeland,"['viktor-e', 'playing', ""'river"", ""soldiers'"", '-', 'such', 'a', 'bittersweet', 'haunting', 'song']",,,,others,viktor-e
mbdata,17:34:00,Viktor-E,"['ellen', 'lomax', 'credits', 'her', 'grandmother', 'for', 'introducing', 'her', 'to', 'music', 'at', 'an', 'early', 'age.']",,,,others,her
mbdata,17:34:00,AbilaPost,"['viktor-e', 'is', 'playing', 'a', 'song', 'river', 'soldiers', '#pokrally', '#abilapost']",,,,report,viktor-e
mbdata,17:34:00,anaregents,"['viktor-e', 'is', 'playing', '""""river', 'soldiers""""', 'it', 'tugs', 'at', 'the', 'heart', 'strings', '#rememberjuliana', '#rememberelian', '#pok""""']",,,,others,viktor-e
mbdata,17:34:00,ourcountryourrights,"['river', 'soldiers', '#remember', 'juliana', '#justiceforelian']",,,,others,river
ccdata,17:34:00,,"['vehicle', 'accident-report']",,,N. Taxiarchon St / N. Arkadou St,others,vehicle
mbdata,17:34:04,brain448,"['rt', '@viktor-e', 'bert', 'hanns', 'grew', 'up', 'on', 'a', 'small', 'farm', 'near', 'the', 'notios', 'mountain', 'range']",,,,chatter,up
mbdata,17:34:08,KronosQuoth,"['trust', 'because', 'you', 'are', 'willing', 'to', 'accept', 'the', 'risk,', 'not', 'because', ""it's"", 'safe', 'or', 'certain.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,17:34:08,KronosQuoth,"['there', 'is', 'only', 'one', 'way', 'to', 'avoid', 'criticism:', 'do', 'nothing,', 'say', 'nothing,', 'and', 'be', 'nothing.', '', '#kronosstar', '#pokrally']",,,,unrelated,do
mbdata,17:34:08,Clevvah4Evah,"['best', 'seizure', 'salad', 'evvah', '#pok', '#rally', '#grammar']",,,,unrelated,best
mbdata,17:34:33,KronosQuoth,"['a', 'person', 'who', 'never', 'made', 'a', 'mistake', 'never', 'tried', 'anything', 'new.', '', '#kronosstar', '#pokrally']",,,,unrelated,who
mbdata,17:34:33,KronosQuoth,"['non-judgment', 'shapes', 'reckless', 'self-knowledge', '#pokrally', '#hi']",,,,unrelated,non-judgment
mbdata,17:34:34,MindOfKronos,"['freebird!!', '#pok']",,,,others,freebird!!
mbdata,17:34:45,henri,"['rt', '@centralbulletin', 'police', 'have', 'closed', 'streets', 'surrounding', 'pok', 'rally', 'in', 'abila', '#abila', '#centralbulletin']",,,,chatter,police
mbdata,17:34:45,pinky,"['rt', '@centralbulletin', 'police', 'have', 'closed', 'streets', 'surrounding', 'pok', 'rally', 'in', 'abila', '#abila', '#centralbulletin']",,,,chatter,police
ccdata,17:35:01,,"['traffic', 'stop']",,,N. Artakis St / N. Evzonon St,others,stop
mbdata,17:35:04,KronosQuoth,"['only', 'put', 'off', 'until', 'tomorrow', 'what', 'you', 'are', 'willing', 'to', 'die', 'having', 'left', 'undone.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,17:35:04,KronosQuoth,"['the', 'most', 'difficult', 'thing', 'is', 'the', 'decision', 'to', 'act,', 'the', 'rest', 'is', 'merely', 'tenacity.', '', '#kronosstar', '#pokrally']",,,,unrelated,most
mbdata,17:35:27,KronosQuoth,"['whatever', 'the', 'mind', 'of', 'man', 'can', 'conceive', 'and', 'believe,', 'it', 'can', 'achieve.', '', '#kronosstar', '#pokrally']",,,,unrelated,can
mbdata,17:35:27,KronosQuoth,"['if', 'you', ""don't"", 'value', 'your', 'time,', 'neither', 'will', 'others.', 'stop', 'giving', 'away', 'your', 'time', 'and', 'talents-', 'start', 'charging', 'for', 'it.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,17:35:27,KronosQuoth,"['the', 'mind', 'is', 'everything.', 'what', 'you', 'think', 'you', 'become.', '', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,17:35:27,KronosQuoth,"['what', 'seems', 'to', 'us', 'as', 'bitter', 'trials', 'are', 'often', 'blessings', 'in', 'disguise.', '#pokrally', '#hi']",,,,unrelated,what
mbdata,17:35:38,Viktor-E,"['lero', 'robeson', 'plays', 'many', 'stringed', 'instruments,', 'including', 'the', 'lute,', 'the', 'laouto,', 'the', 'torban,', 'the', 'yehu', 'and', 'the', 'rubab.']",,,,others,many
mbdata,17:35:38,FriendsOfKronos,"['figured', 'it', 'out:', 'pok', 'are', 'hippy', 'terrorists']",,,,others,pok
mbdata,17:35:50,KronosQuoth,"['as', 'we', 'look', 'ahead', 'into', 'the', 'next', 'century,', 'leaders', 'will', 'be', 'those', 'who', 'empower', 'others.', '', '#pokrally', '#hi']",,,,unrelated,we
mbdata,17:35:50,KronosQuoth,"['happiness', 'is', 'a', 'butterfly,', 'which', 'when', 'pursued,', 'is', 'always', 'beyond', 'your', 'grasp.', '#pokrally', '#hi']",,,,unrelated,your
mbdata,17:36:00,lindyT,"['rt', '@maha_homeland', 'viktor-e', 'playing', ""'river"", ""soldiers'"", '-', 'such', 'a', 'bittersweet', 'haunting', 'song']",,,,chatter,viktor-e
mbdata,17:36:11,POK,"['song', 'river', 'soldiers:', 'we', 'should', 'make', 'war', 'not', 'on', 'each', 'other', 'but', 'on', 'pollution', 'and', 'hate']",,,,others,we
mbdata,17:36:11,footfingers,"['you', 'have', 'the', 'power', 'to', 'take', 'kronos', 'back', 'for', 'the', 'poeple', '#pok']",36.054,24.902,,others,you
ccdata,17:36:11,,"['park', 'check']",,,2999 N. Arkadiou St,others,park
mbdata,17:36:17,KronosQuoth,"['there', 'is', 'only', 'one', 'way', 'to', 'avoid', 'criticism:', 'do', 'nothing,', 'say', 'nothing,', 'and', 'be', 'nothing.', '', '#kronosstar', '#pokrally']",,,,unrelated,do
mbdata,17:36:17,junkman377,"['cheap', 'car', 'sales!', 'no', 'questions', 'asked!', '', 'cars.kronos/choppers', '', '#abila', '#vans', '#cars']",,,,advertisement,no
mbdata,17:36:17,KronosQuoth,"['you', 'cant', 'use', 'up', 'creativity.', '', 'the', 'more', 'you', 'use,', 'the', 'more', 'you', 'have.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,17:36:17,dirtdigger334,"['a', 'tear', 'is', '1%', 'water,', '99%', 'feelings', '#pok', '#rally', '#grammar']",,,,others,tear
mbdata,17:36:42,KronosQuoth,"['if', 'you', 'want', 'to', 'achieve', 'greatness', 'stop', 'asking', 'for', 'permission.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,17:36:42,KronosQuoth,"['when', 'in', 'doubt,', 'punt!', '', '#kronosstar', '#pokrally']",,,,unrelated,when
mbdata,17:36:55,slamrjamr,"['rt', '@officia1abilapost', 'elian', 'discovered', 'alive,', 'living', 'in', 'tethys.', 'smad.co.kronos/xx3942']",,,,advertisement,living
mbdata,17:37:09,superhero447,"['i', 'trust', 'this', 'goodstuff.kronos/links', '#abilasfinest']",,,,advertisement,trust
mbdata,17:37:09,KronosQuoth,"['do', 'one', 'thing', 'every', 'day', 'that', 'scares', 'you.', '', '#pokrally', '#hi']",,,,unrelated,do
mbdata,17:37:31,KronosQuoth,"['the', 'road', 'to', 'success', 'and', 'the', 'road', 'to', 'failure', 'are', 'almost', 'exactly', 'the', 'same.', '', '#pokrally', '#hi']",,,,unrelated,success
mbdata,17:37:31,KronosQuoth,"['successful', 'entrepreneurs', 'are', 'givers', 'and', 'not', 'takers', 'of', 'positive', 'energy.', '', '#pokrally', '#hi']",,,,unrelated,successful
mbdata,17:37:31,cheapgoods998,"[""how's"", 'your', 'credit', 'rating?', 'need', 'a', 'boost?', 'fixit.kronos/creditratings', '#abila', '#badcredit']",,,,advertisement,your
mbdata,17:37:31,KronosQuoth,"['strive', 'not', 'to', 'be', 'a', 'success,', 'but', 'rather', 'to', 'be', 'of', 'value.', '', '#kronosstar', '#pokrally']",,,,unrelated,but
mbdata,17:37:38,farmboy,"['rt', '@friendsofkronos', 'figured', 'it', 'out:', 'pok', 'are', 'hippy', 'terrorists']",,,,chatter,pok
mbdata,17:37:53,KronosQuoth,"['the', 'two', 'most', 'important', 'days', 'in', 'your', 'life', 'are', 'the', 'day', 'you', 'are', 'born', 'and', 'the', 'day', 'you', 'find', 'out', 'why.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,17:38:02,Viktor-E,"['viktor-e', 'covers', 'th', 'joni', 'mitchell', 'classis', 'big', 'yellow', 'taxi']",,,,others,viktor-e
mbdata,17:38:02,truthforcadau,"['great', 'new', 'song', 'from', 'viktor-e!', 'river', 'soldiers', 'is', 'so', 'powerful', '#pokrallyinthepark', '#viktor-e']",36.051,24.854,,others,so
ccdata,17:38:02,,"['business', 'check']",,,S. Achilleos St / S. Utanfor St,others,check
mbdata,17:38:14,SaveOurWildlands,"['everyone', 'here', 'at', 'the', 'pok', 'rally', 'is', 'getting', 'in', 'the', 'mood', 'with', 'music!']",,,,others,pok
mbdata,17:38:14,ReggieWassali,"['river', 'soldiers', 'new', 'favorite!', '#viktor-e', '#pokrally']",,,,others,new
ccdata,17:38:14,,"['incomplete', 'call', 'for', 'police']",,,,others,police
mbdata,17:38:24,KronosQuoth,"['real', 'difficulties', 'can', 'be', 'overcome;', 'it', 'is', 'only', 'the', 'imaginary', 'ones', 'that', 'are', 'unconquerable.', '', '#pokrally', '#hi']",,,,unrelated,can
mbdata,17:38:24,KronosQuoth,"['it', 'does', 'not', 'matter', 'how', 'slowly', 'you', 'go', 'as', 'long', 'as', 'you', 'do', 'not', 'stop.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,17:38:24,Clevvah4Evah,"['the', 'rally', 'has', 'peaked', 'my', 'interest!', '#pok', '#rally', '#grammar']",,,,unrelated,has
mbdata,17:38:52,KronosQuoth,"['i', 'find', 'that', 'the', 'harder', 'i', 'work,', 'the', 'more', 'luck', 'i', 'seem', 'to', 'have.', '', '#pokrally', '#hi']",,,,unrelated,more
mbdata,17:38:52,KronosQuoth,"['the', 'number', 'one', 'reason', 'people', 'fail', 'in', 'life', 'is', 'because', 'they', 'listen', 'to', 'their', 'friends,', 'family,', 'and', 'neighbors.', '', '#pokrally', '#hi']",,,,unrelated,people
mbdata,17:38:52,KronosQuoth,"['our', 'consciousness', 'arises', 'and', 'subsides', 'in', 'mortal', 'success', '#pokrally', '#hi']",,,,unrelated,our
ccdata,17:39:00,,"['traffic', 'stop']",,,2014 Sannan Pky,others,stop
mbdata,17:39:16,KronosQuoth,"['education', 'costs', 'money.', '', 'but', 'then', 'so', 'does', 'ignorance.', '', '#kronosstar', '#pokrally']",,,,unrelated,but
mbdata,17:39:16,KronosQuoth,"['the', 'first', 'step', 'toward', 'success', 'is', 'taken', 'when', 'you', 'refuse', 'to', 'be', 'a', 'captive', 'of', 'the', 'environment', 'in', 'which', 'you', 'first', 'find', 'yourself.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,17:39:16,KronosQuoth,"['to', 'be', 'successful', 'you', 'must', 'accept', 'all', 'challenges', 'that', 'come', 'your', 'way.', 'you', ""can't"", 'just', 'accept', 'the', 'ones', 'you', 'like.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,17:39:40,KronosQuoth,"['i', 'find', 'that', 'when', 'you', 'have', 'a', 'real', 'interest', 'in', 'life', 'and', 'a', 'curious', 'life,', 'that', 'sleep', 'is', 'not', 'the', 'most', 'important', 'thing.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,17:39:40,KronosQuoth,"['you', 'take', 'your', 'life', 'in', 'your', 'own', 'hands,', 'and', 'what', 'happens?', 'a', 'terrible', 'thing,', 'no', 'one', 'to', 'blame.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,17:39:40,KronosQuoth,"['i', 'have', 'not', 'failed.', ""i've"", 'just', 'found', '10,000', 'ways', 'that', ""won't"", 'work.', '', '#pokrally', '#hi']",,,,unrelated,just
mbdata,17:40:00,junk99902,"['booking', 'abila', 'city', 'park', 'for', 'the', 'human', 'trafficking', 'rally', 'in', 'march', '#savepeople']",,,,others,abila
mbdata,17:40:06,KronosQuoth,"['nothing', 'in', 'the', 'world', 'is', 'more', 'common', 'than', 'unsuccessful', 'people', 'with', 'talent.', '', '#pokrally', '#hi']",,,,unrelated,people
mbdata,17:40:06,junkman377,"['he', 'who', 'hesitates', 'is', 'lost!', '#kronosstar', '#pokrally']",,,,others,who
mbdata,17:40:06,KronosQuoth,"['waste', 'not,', 'want', 'not', '', '#kronosstar', '#pokrally']",,,,unrelated,want
mbdata,17:40:06,KronosQuoth,"['the', 'distance', 'between', 'insanity', 'and', 'genius', 'is', 'measured', 'only', 'by', 'success.', '', '#pokrally', '#hi']",,,,unrelated,only
mbdata,17:40:32,KronosQuoth,"['either', 'write', 'something', 'worth', 'reading', 'or', 'do', 'something', 'worth', 'writing.', '', '#kronosstar', '#pokrally']",,,,unrelated,do
mbdata,17:40:52,KronosQuoth,"['if', 'you', ""don't"", 'value', 'your', 'time,', 'neither', 'will', 'others.', 'stop', 'giving', 'away', 'your', 'time', 'and', 'talents-', 'start', 'charging', 'for', 'it.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,17:40:56,POK,"['bert', 'invites', 'everyone', 'to', 'sing', 'along', 'with', 'their', 'next', 'song']",,,,others,their
ccdata,17:40:56,,"['subject', 'stop']",,,N. Berlau St / N. Taxiarchon Ave,others,stop
ccdata,17:41:00,,['disturbance-noise'],,,4777 N. Arkadou St,others,disturbance-noise
mbdata,17:41:02,siliconKing,"['rt', '@truthforcadau', 'great', 'new', 'song', 'from', 'viktor-e!', 'river', 'soldiers', 'is', 'so', 'powerful', '#pokrallyinthepark', '#viktor-e']",,,,chatter,so
mbdata,17:41:22,KronosQuoth,"['successful', 'entrepreneurs', 'are', 'givers', 'and', 'not', 'takers', 'of', 'positive', 'energy.', '', '#pokrally', '#hi']",,,,unrelated,successful
mbdata,17:41:50,KronosQuoth,"['the', 'function', 'of', 'leadership', 'is', 'to', 'produce', 'more', 'leaders,', 'not', 'more', 'followers.', '', '#pokrally', '#hi']",,,,unrelated,more
mbdata,17:42:00,Viktor-E,"['viktor-e', 'sings', '""big', 'yellow', 'taxi""', 'by', 'joni', 'mitchell,', 'one', 'of', 'the', 'greatest', 'songwriters', 'of', 'our', 'time']",,,,others,one
mbdata,17:42:00,anaregents,"['viktor-e', 'is', 'playing', 'joni', ""mitchell's"", 'big', 'yellow', 'taxi.', 'great', 'song']",,,,others,viktor-e
mbdata,17:42:00,footfingers,"['corrupt', 'tethan', 'corporations', 'pollute', 'your', 'land', 'and', 'kill', 'your', 'children', '#pok']",36.054,24.902,,others,your
mbdata,17:42:00,Officia1AbilaPost,"['abila', 'police', 'corruption', 'scandal', '-', 'the', '#pok', 'connection.', '', 'smad.co.kronos/1s923k9']",,,,advertisement,police
ccdata,17:42:00,,"['vehicle', 'accident-report']",,,Vissaraki St / Rist Way,others,vehicle
mbdata,17:42:14,slamrjamr,"['rt', '@reggiewassali', 'river', 'soldiers', 'new', 'favorite!', '#viktor-e', '#pokrally']",,,,chatter,new
mbdata,17:42:19,Clevvah4Evah,"['always', 'flush', 'out', 'your', 'ideas', 'before', 'presenting', '#pok', '#rally', '#grammar']",,,,unrelated,your
mbdata,17:42:19,KronosQuoth,"['if', 'youre', 'offered', 'a', 'seat', 'on', 'a', 'rocket', 'ship,', 'dont', 'ask', 'what', 'seat!', 'just', 'get', 'on.', '', '#kronosstar', '#pokrally']",,,,unrelated,what
mbdata,17:42:31,POK,"['everyone', 'here', 'at', 'the', 'pok', 'rally', 'in', 'the', 'park', 'is', 'singing', 'along', 'with', 'viktor-e', 'to', ""mitchell's"", 'big', 'yellow', 'taxi']",,,,others,pok
mbdata,17:42:31,SaveOurWildlands,"['crowd', 'is', 'wild', 'over', 'music', 'from', 'viktor-e']",,,,others,viktor-e
mbdata,17:42:31,FriendsOfKronos,"['pok', 'teror', 'destroys', 'joni', 'mitchell', 'song', '-', 'never', 'think', 'of', 'it', 'the', 'same']",,,,others,pok
ccdata,17:42:31,,"['traffic', 'stop']",,,N. Alexandrias St / N. Evzonon St,others,stop
mbdata,17:42:41,KronosQuoth,"['an', 'unexamined', 'life', 'is', 'not', 'worth', 'living.', '', '#kronosstar', '#pokrally']",,,,unrelated,life
mbdata,17:42:41,rockinHW,"['i', 'lost', 'a', 'bunch', 'of', 'weight,', 'this', 'stuff', 'works!', 'look', 'at', 'news', 'article', 'diet.kronos/starvenow', '', '#abila', '#bestfood']",,,,advertisement,look
mbdata,17:42:41,eazymoney,"['i', 'recommend', 'this', 'site', '#abila', 'dates.kronos/clickhere']",,,,advertisement,recommend
mbdata,17:42:41,KronosQuoth,"['if', 'you', 'do', 'what', 'you', 'always', 'did,', 'you', 'will', 'get', 'what', 'you', 'always', 'got.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,17:43:00,sarajane,"['rt', '@junk99902', 'booking', 'abila', 'city', 'park', 'for', 'the', 'human', 'trafficking', 'rally', 'in', 'march', '#savepeople']",,,,chatter,abila
mbdata,17:43:06,KronosQuoth,"['courage', 'is', 'resistance', 'to', 'fear,', 'mastery', 'of', 'fear', '-', 'not', 'absense', 'of', 'fear.', '', '#pokrally', '#hi']",,,,unrelated,fear
mbdata,17:43:06,KronosQuoth,"['if', 'you', ""can't"", 'explain', 'it', 'simply,', 'you', ""don't"", 'understand', 'it', 'well', 'enough.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,17:43:06,KronosQuoth,"['its', 'not', 'the', 'years', 'in', 'your', 'life', 'that', 'count.', 'its', 'the', 'life', 'in', 'your', 'years.', '', '#kronosstar', '#pokrally']",,,,unrelated,your
mbdata,17:43:09,Viktor-E,"['bert', 'credits', 'joni', 'mitchell', 'with', 'inspiring', 'him', 'to', 'show', 'his', 'community', 'activism', 'through', 'music.']",,,,others,his
mbdata,17:43:09,ourcountryourrights,"['why', 'do', 'they', 'hate', 'us', 'for', 'wanting', 'clean', 'water?', 'their', 'hate', 'is', 'irrational']",,,,others,do
ccdata,17:43:09,,"['misdemeanor', 'assault-in', 'progress']",,,2211 N. Artakis St,others,progress
mbdata,17:43:33,KronosQuoth,"['if', ""you're"", 'going', 'through', 'hell', 'keep', 'going.', '', '#pokrally', '#hi']",,,,unrelated,if
mbdata,17:43:56,courage4life,"['rt', '@pok', 'bert', 'invites', 'everyone', 'to', 'sing', 'along', 'with', 'their', 'next', 'song']",,,,chatter,their
mbdata,17:44:00,joyce101,"['rt', '@officia1abilapost', 'abila', 'police', 'corruption', 'scandal', '-', 'the', '#pok', 'connection.', '', 'smad.co.kronos/1s923k9']",,,,advertisement,police
mbdata,17:44:00,POK,"['what', 'an', 'enthusiastic', 'response', 'from', 'the', 'crowd', 'to', 'viktor-e!']",,,,others,what
mbdata,17:44:00,footfingers,"['people', 'of', 'kronos,', 'rise', 'up', 'and', 'take', 'your', 'country', 'back!', '#pok']",36.054,24.902,,others,your
ccdata,17:44:00,,"['suspicious', 'subject/circumstances-in', 'progress']",,,1439 N. Utanfor St,others,progress
mbdata,17:44:03,maskedWoman101,"['hi!', 'i', 'advise', 'you', 'to', 'visit', 'this', 'link', 'hottips.kronos/trading', '#abila']",,,,advertisement,you
mbdata,17:44:03,KronosQuoth,"['your', 'time', 'is', 'limited,', 'so', 'dont', 'waste', 'it', 'living', 'someone', 'elses', 'life.', '', '#kronosstar', '#pokrally']",,,,unrelated,your
mbdata,17:44:09,vonneka,"['rt', '@viktor-e', 'bert', 'credits', 'joni', 'mitchell', 'with', 'inspiring', 'him', 'to', 'show', 'his', 'community', 'activism', 'through', 'music.']",,,,chatter,his
mbdata,17:44:25,KronosQuoth,"['either', 'you', 'run', 'the', 'day,', 'or', 'the', 'day', 'runs', 'you.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
